trade_id,timestamp_utc,event,market,side,strike,price,outcome_price,size,model_probability,ev_per_contract,ev_dollars,edge_pct,realized_pnl,spot_price,last_candle_close,spot_candle_gap_pct,annual_vol,horizon_hours,settlement_time_utc,settlement_mode,notes
T1766694539,2025-12-25T20:28:59.102885+00:00,OPEN,btc-hourly-12-25-4pm,YES,87750,0.6463333333,,30,0.724021,0.0777,2.33,0.1202,,87839.22,87811.76,0.0313,0.2179,0.539,2025-12-25T21:00:00+00:00,hourly,
T1766694539,2025-12-25T21:27:48.025248+00:00,CLOSE,btc-hourly-12-25-4pm,YES,87750,0.6463333333,1,30,0.724021,0.0777,2.33,0.1202,10.61,87839.22,87811.76,0.0313,0.2179,0.539,2025-12-25T21:00:00+00:00,hourly,| PnL: +10.61
T1766698521,2025-12-25T21:35:21.954826+00:00,OPEN,btc-hourly-12-25-5pm,NO,87750,0.1066666667,,18,0.150338,0.0437,0.79,0.4094,,87893.29,87887.35,0.0068,0.2224,0.44,2025-12-25T22:00:00+00:00,hourly,no on 87.5k 5pm market
T1766698521,2025-12-25T22:00:40.178227+00:00,CLOSE,btc-hourly-12-25-5pm,NO,87750,0.1066666667,0,18,0.150338,0.0437,0.79,0.4094,-1.92,87893.29,87887.35,0.0068,0.2224,0.44,2025-12-25T22:00:00+00:00,hourly,| PnL: -1.92
T1766700297,2025-12-25T22:04:57.112302+00:00,OPEN,btc-hourly-12-25-6pm,YES,88000,0.2011111111,,9,0.239871,0.0388,0.35,0.1927,,87858.09,87863.31,0.0059,0.222,0.928,2025-12-25T23:00:00+00:00,hourly,
T1766700297,2025-12-26T12:51:29.218406+00:00,CLOSE,btc-hourly-12-25-6pm,YES,88000,0.2011111111,0,9,0.239871,0.0388,0.35,0.1927,-1.81,87858.09,87863.31,0.0059,0.222,0.928,2025-12-25T23:00:00+00:00,hourly,| PnL: -1.81
T1766754663,2025-12-26T13:11:03.176458+00:00,OPEN,btc-hourly-12-26-9am,YES,89000,0.118125,,16,0.15408,0.036,0.58,0.3044,,88692.01,88678.4,0.0154,0.349,0.833,2025-12-26T14:00:00+00:00,hourly,yes 9am 89k
T1766754663,2025-12-26T15:25:04.570295+00:00,CLOSE,btc-hourly-12-26-9am,YES,89000,0.118125,0,16,0.15408,0.036,0.58,0.3044,-1.89,88692.01,88678.4,0.0154,0.349,0.833,2025-12-26T14:00:00+00:00,hourly,| PnL: -1.89
T1766762960,2025-12-26T15:29:20.871395+00:00,OPEN,btc-hourly-12-26-11am,NO,87000,0.6857142857,,7,0.744972,0.0593,0.41,0.0864,,86822.65,86799.98,0.0261,0.3967,0.534,2025-12-26T16:00:00+00:00,hourly,no on 87k
T1766763242,2025-12-26T15:34:02.159906+00:00,OPEN,btc-hourly-12-26-11am,YES,87000,0.4977777778,,9,0.571061,0.0733,0.66,0.1472,,87044.12,86995.98,0.0553,0.3945,0.452,2025-12-26T16:00:00+00:00,hourly,over 87k
T1766763875,2025-12-26T15:44:35.666877+00:00,OPEN,btc-hourly-12-26-11am,NO,87000,0.6857142857,,14,0.838615,0.1529,2.14,0.223,,86811.88,86904,0.106,0.3941,0.27,2025-12-26T16:00:00+00:00,hourly,
T1766764096,2025-12-26T15:48:16.250070+00:00,OPEN,btc-hourly-12-26-11am,YES,87000,0.6855,,20,0.801374,0.1159,2.32,0.169,,87142.36,86904,0.2743,0.3941,0.211,2025-12-26T16:00:00+00:00,hourly,
T1766764246,2025-12-26T15:50:46.138433+00:00,OPEN,btc-hourly-12-26-11am,YES,87000,0.58625,,8,0.73129,0.145,1.16,0.2474,,87091.99,86904,0.2163,0.3941,0.166,2025-12-26T16:00:00+00:00,hourly,
T1766762960,2025-12-26T16:01:20.890396+00:00,CLOSE,btc-hourly-12-26-11am,NO,87000,0.6857142857,0,7,0.744972,0.0593,0.41,0.0864,-4.8,86822.65,86799.98,0.0261,0.3967,0.534,2025-12-26T16:00:00+00:00,hourly,| PnL: -4.80
T1766763242,2025-12-26T16:01:42.977351+00:00,CLOSE,btc-hourly-12-26-11am,YES,87000,0.4977777778,1,9,0.571061,0.0733,0.66,0.1472,4.52,87044.12,86995.98,0.0553,0.3945,0.452,2025-12-26T16:00:00+00:00,hourly,| PnL: +4.52
T1766763875,2025-12-26T16:02:05.046010+00:00,CLOSE,btc-hourly-12-26-11am,NO,87000,0.6857142857,0,14,0.838615,0.1529,2.14,0.223,-9.6,86811.88,86904,0.106,0.3941,0.27,2025-12-26T16:00:00+00:00,hourly,| PnL: -9.60
T1766764096,2025-12-26T16:02:29.306190+00:00,CLOSE,btc-hourly-12-26-11am,YES,87000,0.6855,1,20,0.801374,0.1159,2.32,0.169,6.29,87142.36,86904,0.2743,0.3941,0.211,2025-12-26T16:00:00+00:00,hourly,| PnL: +6.29
T1766764246,2025-12-26T16:03:25.236852+00:00,CLOSE,btc-hourly-12-26-11am,YES,87000,0.58625,1,8,0.73129,0.145,1.16,0.2474,3.31,87091.99,86904,0.2163,0.3941,0.166,2025-12-26T16:00:00+00:00,hourly,| PnL: +3.31
T1766766177,2025-12-26T16:22:57.672939+00:00,OPEN,btc-hourly-12-26-12pm,YES,87500,0.1385714286,,7,0.172033,0.0335,0.23,0.2415,,87224.01,87065.61,0.1819,0.3941,0.629,2025-12-26T17:00:00+00:00,hourly,
T1766766177,2025-12-26T17:49:55.559993+00:00,CLOSE,btc-hourly-12-26-12pm,YES,87500,0.1385714286,0,7,0.172033,0.0335,0.23,0.2415,-0.97,87224.01,87065.61,0.1819,0.3941,0.629,2025-12-26T17:00:00+00:00,hourly,| PnL: -0.97T1766909875
T1766884532,2025-12-28T08:17:55.122113+00:00,OPEN,btc-daily-12-28,NO,88000,0.6578947368,,152,0.700391,0.0425,6.46,0.0646,,87735.76,87735.76,0,0.1446,13.736,2025-12-28T22:00:00+00:00,daily_5pm,3am-5pm PAPER
T1766910593,2025-12-28T08:29:53.724169+00:00,OPEN,btc-daily-12-28,NO,88500,0.8547008547,,117,0.943145,0.0884,10.35,0.1035,,87708.12,87706.23,0.0022,0.1445,13.553,2025-12-28T22:00:00+00:00,daily_5pm,330am-5pm PAPER
T1766913110,2025-12-28T09:11:50.587637+00:00,OPEN,btc-daily-12-28,NO,88000.0,0.6361783439490446,,157,0.683426,0.0472,7.42,0.0743,,87765.05,87755.5,0.0109,0.1462,12.862,2025-12-28T22:00:00+00:00,daily_5pm,411am-5pm PAPER
T1766913516,2025-12-28T09:18:36.858398+00:00,OPEN,btc-daily-12-28,NO,88500.0,0.8208264462809917,,121,0.925441,0.1046,12.66,0.1274,,87792.52,87800.67,0.0093,0.1461,12.718,2025-12-28T22:00:00+00:00,daily_5pm,418am-5pm PAPER
T1766884532,2025-12-29T05:55:50.698263+00:00,CLOSE,btc-daily-12-28,NO,88000,0.657895,1.000000,152,0.700391,0.0425,6.46,0.0646,52.00,87735.76,87735.76,0,0.1446,13.736,2025-12-28T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +52.00
T1766910593,2025-12-29T05:56:11.108215+00:00,CLOSE,btc-daily-12-28,NO,88500,0.854701,1.000000,117,0.943145,0.0884,10.35,0.1035,17.00,87708.12,87706.23,0.0022,0.1445,13.553,2025-12-28T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +17.00
T1766913110,2025-12-29T05:56:26.148715+00:00,CLOSE,btc-daily-12-28,NO,88000.0,0.636178,1.000000,157,0.683426,0.0472,7.42,0.0743,57.12,87765.05,87755.5,0.0109,0.1462,12.862,2025-12-28T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +57.12
T1766913516,2025-12-29T05:56:44.519329+00:00,CLOSE,btc-daily-12-28,NO,88500.0,0.820826,1.000000,121,0.925441,0.1046,12.66,0.1274,21.68,87792.52,87800.67,0.0093,0.1461,12.718,2025-12-28T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +21.68
T1766988129,2025-12-29T06:02:09.598978+00:00,OPEN,btc-daily-12-29,NO,90500.0,0.6757142857142857,,147,0.725136,0.0494,7.27,0.0731,,89907.2,89893.47,0.0153,0.2572,15.992,2025-12-29T22:00:00+00:00,daily_5pm,
T1766988129,2025-12-29T22:04:46.438169+00:00,CLOSE,btc-daily-12-29,NO,90500.0,0.675714,1.000000,147,0.725136,0.0494,7.27,0.0731,47.67,89907.2,89893.47,0.0153,0.2572,15.992,2025-12-29T22:00:00+00:00,daily_5pm,PAPER | close_type=WIN | PnL: +47.67
T1767046244,2025-12-29T22:10:44.745810+00:00,OPEN,btc-hourly-12-29-6pm,NO,87000.0,0.36593406593406597,,273,0.386964,0.021,5.74,0.0575,,87099.15,87096.93,0.0026,0.4012,0.856,2025-12-29T23:00:00+00:00,hourly,PAPER
T1767049116,2025-12-29T22:58:36.206658+00:00,OPEN,btc-hourly-12-28-6pm,NO,87250.0,0.10638297872340426,,94,0.361574,0.2552,23.99,2.3988,,87273.98,87246.85,0.0311,0.4014,0.033,2025-12-29T23:00:00+00:00,hourly,PAPER
T1767049116,2025-12-29T23:01:01.210133+00:00,CLOSE,btc-hourly-12-28-6pm,NO,87250.0,0.106383,1.000000,94,0.361574,0.2552,23.99,2.3988,84.00,87273.98,87246.85,0.0311,0.4014,0.033,2025-12-29T23:00:00+00:00,hourly,close_type=WIN | PnL: +84.00
T1767046244,2025-12-30T13:10:08.834330+00:00,CLOSE,btc-hourly-12-29-6pm,NO,87000.0,0.365934,1.000000,273,0.386964,0.021,5.74,0.0575,173.10,87099.15,87096.93,0.0026,0.4012,0.856,2025-12-29T23:00:00+00:00,hourly,paper | close_type=WIN | PnL: +173.10
T1767328551,2026-01-02T04:35:51.269455+00:00,OPEN,btc-hourly-1/1/26,NO,88750.0,0.65,,15,0.704202,0.0542,0.81,0.0834,,88686.79,88691.62,0.0055,0.1922,0.418,2026-01-02T05:00:00+00:00,hourly,
T1767328551,2026-01-02T05:03:20.395751+00:00,CLOSE,btc-hourly-1/1/26,NO,88750.0,0.650000,1.000000,15,0.704202,0.0542,0.81,0.0834,5.25,88686.79,88691.62,0.0055,0.1922,0.418,2026-01-02T05:00:00+00:00,hourly,close_type=WIN | PnL: +5.25
T1767330731,2026-01-02T05:12:11.880325+00:00,OPEN,btc-daily,YES,87750.0,0.7150000000000001,,20,0.868479,0.1535,3.07,0.2147,,88583.99,88563.85,0.0227,0.1929,16.833,2026-01-02T22:00:00+00:00,daily_5pm,
T1767330945,2026-01-02T05:15:45.274266+00:00,OPEN,btc-daily,NO,89250.0,0.6952380952380952,,210,0.807492,0.1123,23.57,0.1615,,88598.01,88563.85,0.0386,0.1929,16.788,2026-01-02T22:00:00+00:00,daily_5pm,PAPER
T1767379121,2026-01-02T18:38:41.371335+00:00,OPEN,btc-hourly,NO,90250.0,0.792063492063492,,126,0.868731,0.0767,9.66,0.0968,,89986.35,90078.0,0.1017,0.401,0.372,2026-01-02T19:00:00+00:00,hourly,PAPER
T1767379121,2026-01-02T19:01:25.304286+00:00,CLOSE,btc-hourly,NO,90250.0,0.792063,1.000000,126,0.868731,0.0767,9.66,0.0968,26.20,89986.35,90078.0,0.1017,0.401,0.372,2026-01-02T19:00:00+00:00,hourly,close_type=WIN | PnL: +26.20
T1767383252,2026-01-02T19:47:32.686531+00:00,OPEN,btc-hourly,NO,89750.0,0.042692307692307696,,234,0.101163,0.0585,13.68,1.3696,,89989.43,89995.99,0.0073,0.4135,0.224,2026-01-02T20:00:00+00:00,hourly,
T1767383252,2026-01-02T20:18:58.832814+00:00,CLOSE,btc-hourly,NO,89750.0,0.042692,0.000000,234,0.101163,0.0585,13.68,1.3696,-9.99,89989.43,89995.99,0.0073,0.4135,0.224,2026-01-02T20:00:00+00:00,hourly,PAPER | close_type=LOSS | PnL: -9.99
T1767330731,2026-01-02T22:49:46.123228+00:00,CLOSE,btc-daily,YES,87750.0,0.715000,1.000000,20,0.868479,0.1535,3.07,0.2147,5.70,88583.99,88563.85,0.0227,0.1929,16.833,2026-01-02T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +5.70
T1767330945,2026-01-02T22:50:11.117956+00:00,CLOSE,btc-daily,NO,89250.0,0.695238,0.000000,210,0.807492,0.1123,23.57,0.1615,-146.00,88598.01,88563.85,0.0386,0.1929,16.788,2026-01-02T22:00:00+00:00,daily_5pm,paper | close_type=LOSS | PnL: -146.00
T1767411774,2026-01-03T03:42:54.078882+00:00,OPEN,btc-hourly,YES,90250.0,0.2536842105263158,,38,0.415207,0.1615,6.14,0.6367,,90201.52,90201.52,0.0,0.4197,0.313,2026-01-03T04:00:00+00:00,hourly,
T1767411774,2026-01-03T03:51:33.706572+00:00,CLOSE,btc-hourly,YES,90250.0,0.253684,0.822600,38,0.415207,0.1615,6.14,0.6367,21.62,90201.52,90201.52,0.0,0.4197,0.313,2026-01-03T04:00:00+00:00,hourly,model 62% cashout 82% | close_type=CASHOUT | exit_price=0.822600 | PnL: +21.62
T1767412488,2026-01-03T03:54:48.201637+00:00,OPEN,btc-hourly,NO,90250.0,0.06944444444444445,,72,0.304361,0.2349,16.91,3.3828,,90316.01,90201.52,0.1269,0.4197,0.101,2026-01-03T04:00:00+00:00,hourly,
T1767412488,2026-01-03T04:05:17.708381+00:00,CLOSE,btc-hourly,NO,90250.0,0.069444,0.000000,72,0.304361,0.2349,16.91,3.3828,-5.00,90316.01,90201.52,0.1269,0.4197,0.101,2026-01-03T04:00:00+00:00,hourly,close_type=LOSS | PnL: -5.00
T1767413661,2026-01-03T04:14:21.735206+00:00,OPEN,btc-hourly-12am,NO,90000.0,0.07734375,,64,0.235822,0.1585,10.14,2.049,,90258.29,90268.0,0.0108,0.418,0.795,2026-01-03T05:00:00+00:00,hourly,
T1767413773,2026-01-03T04:16:13.261953+00:00,OPEN,btc-hourly-12am,YES,90500.0,0.06397435897435898,,78,0.215277,0.1513,11.8,2.3651,,90223.4,90268.0,0.0494,0.418,0.757,2026-01-03T05:00:00+00:00,hourly,
T1767415320,2026-01-03T04:42:00.362174+00:00,OPEN,btc-hourly-12am,YES,90250.0,0.11699999999999999,,40,0.282448,0.1654,6.62,1.4141,,90120.43,90120.64,0.0002,0.4172,0.314,2026-01-03T05:00:00+00:00,hourly,
T1767413661,2026-01-03T05:01:10.812463+00:00,CLOSE,btc-hourly-12am,NO,90000.0,0.077344,0.000000,64,0.235822,0.1585,10.14,2.049,-4.95,90258.29,90268.0,0.0108,0.418,0.795,2026-01-03T05:00:00+00:00,hourly,close_type=LOSS | PnL: -4.95
T1767413773,2026-01-03T05:01:40.545593+00:00,CLOSE,btc-hourly-12am,YES,90500.0,0.063974,0.000000,78,0.215277,0.1513,11.8,2.3651,-4.99,90223.4,90268.0,0.0494,0.418,0.757,2026-01-03T05:00:00+00:00,hourly,close_type=LOSS | PnL: -4.99
T1767415320,2026-01-03T05:01:53.267545+00:00,CLOSE,btc-hourly-12am,YES,90250.0,0.117000,0.000000,40,0.282448,0.1654,6.62,1.4141,-4.68,90120.43,90120.64,0.0002,0.4172,0.314,2026-01-03T05:00:00+00:00,hourly,close_type=LOSS | PnL: -4.68
T1767417207,2026-01-03T05:13:27.998922+00:00,OPEN,btc-daily,NO,89750.0,0.29411764705882354,,17,0.409119,0.115,1.96,0.391,,90128.04,90132.01,0.0044,0.4175,16.821,2026-01-03T22:00:00+00:00,daily_5pm,
T1767418076,2026-01-03T05:27:56.085884+00:00,OPEN,btc-daily,NO,89250.0,0.13805555555555554,,36,0.320782,0.1827,6.58,1.3236,,90005.99,90009.77,0.0042,0.4171,16.541,2026-01-03T22:00:00+00:00,daily_5pm,
T1767418604,2026-01-03T05:36:44.758901+00:00,OPEN,btc-daily,NO,88750.0,0.053513513513513515,,37,0.223707,0.1702,6.3,3.1804,,89977.24,90009.77,0.0361,0.4171,16.462,2026-01-03T22:00:00+00:00,daily_5pm,
T1767457506,2026-01-03T16:25:06.864987+00:00,OPEN,btc-hourly,NO,89750.0,0.14142857142857143,,14,0.229714,0.0883,1.24,0.6242,,89920.16,89964.02,0.0487,0.3123,0.589,2026-01-03T17:00:00+00:00,hourly,
T1767457973,2026-01-03T16:32:53.114348+00:00,OPEN,btc-hourly,NO,90000.0,0.385984555984556,,259,0.43657,0.0506,13.1,0.1311,,90032.62,89964.02,0.0763,0.3123,0.463,2026-01-03T17:00:00+00:00,hourly,
T1767458116,2026-01-03T16:35:16.735297+00:00,OPEN,btc-hourly-12pm,NO,90000.0,0.2813157894736842,,38,0.374681,0.0934,3.55,0.3319,,90062.31,89964.02,0.1093,0.3123,0.422,2026-01-03T17:00:00+00:00,hourly,
T1767457506,2026-01-03T17:05:25.979705+00:00,CLOSE,btc-hourly,NO,89750.0,0.141429,0.000000,14,0.229714,0.0883,1.24,0.6242,-1.98,89920.16,89964.02,0.0487,0.3123,0.589,2026-01-03T17:00:00+00:00,hourly,close_type=LOSS | PnL: -1.98
T1767457973,2026-01-03T17:05:46.335852+00:00,CLOSE,btc-hourly,NO,90000.0,0.385985,0.000000,259,0.43657,0.0506,13.1,0.1311,-99.97,90032.62,89964.02,0.0763,0.3123,0.463,2026-01-03T17:00:00+00:00,hourly,close_type=LOSS | PnL: -99.97
T1767458116,2026-01-03T17:06:09.772214+00:00,CLOSE,btc-hourly-12pm,NO,90000.0,0.281316,0.000000,38,0.374681,0.0934,3.55,0.3319,-10.69,90062.31,89964.02,0.1093,0.3123,0.422,2026-01-03T17:00:00+00:00,hourly,close_type=LOSS | PnL: -10.69
T1767460078,2026-01-03T17:07:58.714531+00:00,OPEN,btc-hourly-1pm,YES,90250.0,0.11011013215859031,,908,0.195982,0.0859,77.97,0.7799,,90031.71,90031.72,0.0,0.2821,0.881,2026-01-03T18:00:00+00:00,hourly,PAPER
T1767460121,2026-01-03T17:08:41.334403+00:00,OPEN,btc-hourly-1pm,NO,89750.0,0.09855029585798818,,1014,0.151123,0.0526,53.31,0.5335,,90009.8,90031.72,0.0243,0.2821,0.865,2026-01-03T18:00:00+00:00,hourly,PAPER
T1767475662,2026-01-03T21:27:42.902215+00:00,OPEN,btc-hourly-5pm,NO,90250.0,0.10630851063829788,,940,0.190396,0.0841,79.04,0.791,,90377.99,90426.0,0.0531,0.2032,0.555,2026-01-03T22:00:00+00:00,daily_5pm,paper
T1767476136,2026-01-03T21:35:36.150522+00:00,OPEN,btc-hourly-5pm,NO,90750.0,0.8936036036036036,,111,0.875039,-0.0186,-2.06,-0.0208,,90600.65,90592.01,0.0095,0.2068,0.42,2026-01-03T22:00:00+00:00,hourly,
T1767493234,2026-01-04T02:20:34.753806+00:00,OPEN,btc-hourly-10pm,NO,91250.0,0.7341176470588235,,136,0.785288,0.0512,6.96,0.0697,,91102.01,91102.01,0.0,0.2341,0.675,2026-01-04T03:00:00+00:00,hourly,paper
T1767493333,2026-01-04T02:22:13.857922+00:00,OPEN,btc-hourly-10pm,NO,91500.0,0.9405660377358491,,106,0.954993,0.0144,1.53,0.0153,,91187.7,91102.01,0.0941,0.2341,0.65,2026-01-04T03:00:00+00:00,hourly,paper
T1767503844,2026-01-04T05:17:24.803950+00:00,OPEN,btc-daily,NO,92250.0,0.7722480620155039,,129,0.833096,0.0608,7.85,0.0788,,91332.04,91356.01,0.0262,0.2368,16.733,2026-01-04T22:00:00+00:00,daily_5pm,paper
T1767503910,2026-01-04T05:18:30.943453+00:00,OPEN,btc-daily,NO,92750.0,0.8494017094017093,,117,0.926787,0.0774,9.05,0.0911,,91367.99,91356.01,0.0131,0.2368,16.699,2026-01-04T22:00:00+00:00,daily_5pm,paper
T1767503998,2026-01-04T05:19:58.973690+00:00,OPEN,btc-daily,YES,90250.0,0.8208264462809917,,121,0.88731,0.0665,8.04,0.081,,91387.4,91356.01,0.0344,0.2368,16.677,2026-01-04T22:00:00+00:00,daily_5pm,paper
T1767509697,2026-01-04T06:54:57.207602+00:00,OPEN,btc-daily,YES,90250.0,0.8208264462809917,,121,0.879173,0.0583,7.06,0.0711,,91316.07,91320.0,0.0043,0.2415,15.118,2026-01-04T22:00:00+00:00,daily_5pm,paper
T1767509888,2026-01-04T06:58:08.622248+00:00,OPEN,btc-daily,NO,92750.0,0.876140350877193,,114,0.950476,0.0743,8.47,0.0848,,91232.01,91320.0,0.0964,0.2415,15.042,2026-01-04T22:00:00+00:00,daily_5pm,paper
T1767509951,2026-01-04T06:59:11.513885+00:00,OPEN,btc-daily,NO,92250.0,0.8016129032258065,,124,0.862615,0.061,7.56,0.0761,,91247.99,91320.0,0.0789,0.2415,15.029,2026-01-04T22:00:00+00:00,daily_5pm,paper
T1767549967,2026-01-04T18:06:07.281301+00:00,OPEN,btc-hourly-2pm,YES,91500.0,0.09404896421845574,,531,0.162422,0.0684,36.31,0.727,,91276.99,91277.0,0.0,0.2426,0.915,2026-01-04T19:00:00+00:00,hourly,paper
T1767567013,2026-01-04T22:50:13.040068+00:00,OPEN,btc-hourly-6pm,YES,91250.0,0.19034351145038167,,262,0.279677,0.0893,23.41,0.4693,,91189.77,91208.02,0.02,0.2549,0.172,2026-01-04T23:00:00+00:00,hourly,paper
T1767576305,2026-01-05T01:25:05.879307+00:00,OPEN,btc-hourly-9pm,NO,93000.0,0.6562068965517242,,29,0.736131,0.0799,2.32,0.1218,,92870.19,92741.77,0.1385,0.2698,0.589,2026-01-05T02:00:00+00:00,hourly,
T1767460078,2026-01-05T02:32:50.057032+00:00,CLOSE,btc-hourly-1pm,YES,90250.0,0.110110,0.000000,908,0.195982,0.0859,77.97,0.7799,-99.98,90031.71,90031.72,0.0,0.2821,0.881,2026-01-03T18:00:00+00:00,hourly,close_type=LOSS | PnL: -99.98
T1767460121,2026-01-05T02:33:15.741291+00:00,CLOSE,btc-hourly-1pm,NO,89750.0,0.098550,0.000000,1014,0.151123,0.0526,53.31,0.5335,-99.93,90009.8,90031.72,0.0243,0.2821,0.865,2026-01-03T18:00:00+00:00,hourly,close_type=LOSS | PnL: -99.93
T1767475662,2026-01-05T02:34:37.568738+00:00,CLOSE,btc-hourly-5pm,NO,90250.0,0.106309,0.000000,940,0.190396,0.0841,79.04,0.791,-99.93,90377.99,90426.0,0.0531,0.2032,0.555,2026-01-03T22:00:00+00:00,daily_5pm,close_type=LOSS | PnL: -99.93
T1767476136,2026-01-05T02:35:49.908294+00:00,CLOSE,btc-hourly-5pm,NO,90750.0,0.893604,1.000000,111,0.875039,-0.0186,-2.06,-0.0208,11.81,90600.65,90592.01,0.0095,0.2068,0.42,2026-01-03T22:00:00+00:00,hourly,close_type=WIN | PnL: +11.81
T1767493234,2026-01-05T02:37:09.510389+00:00,CLOSE,btc-hourly-10pm,NO,91250.0,0.734118,1.000000,136,0.785288,0.0512,6.96,0.0697,36.16,91102.01,91102.01,0.0,0.2341,0.675,2026-01-04T03:00:00+00:00,hourly,close_type=WIN | PnL: +36.16
T1767493333,2026-01-05T02:38:02.512548+00:00,CLOSE,btc-hourly-10pm,NO,91500.0,0.940566,1.000000,106,0.954993,0.0144,1.53,0.0153,6.30,91187.7,91102.01,0.0941,0.2341,0.65,2026-01-04T03:00:00+00:00,hourly,close_type=WIN | PnL: +6.30
T1767503844,2026-01-05T02:38:29.240883+00:00,CLOSE,btc-daily,NO,92250.0,0.772248,1.000000,129,0.833096,0.0608,7.85,0.0788,29.38,91332.04,91356.01,0.0262,0.2368,16.733,2026-01-04T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +29.38
T1767503910,2026-01-05T02:38:55.873505+00:00,CLOSE,btc-daily,NO,92750.0,0.849402,1.000000,117,0.926787,0.0774,9.05,0.0911,17.62,91367.99,91356.01,0.0131,0.2368,16.699,2026-01-04T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +17.62
T1767503998,2026-01-05T02:39:09.689936+00:00,CLOSE,btc-daily,YES,90250.0,0.820826,1.000000,121,0.88731,0.0665,8.04,0.081,21.68,91387.4,91356.01,0.0344,0.2368,16.677,2026-01-04T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +21.68
T1767509697,2026-01-05T02:39:23.987632+00:00,CLOSE,btc-daily,YES,90250.0,0.820826,1.000000,121,0.879173,0.0583,7.06,0.0711,21.68,91316.07,91320.0,0.0043,0.2415,15.118,2026-01-04T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +21.68
T1767509888,2026-01-05T02:39:41.131530+00:00,CLOSE,btc-daily,NO,92750.0,0.876140,1.000000,114,0.950476,0.0743,8.47,0.0848,14.12,91232.01,91320.0,0.0964,0.2415,15.042,2026-01-04T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +14.12
T1767509951,2026-01-05T02:40:07.068500+00:00,CLOSE,btc-daily,NO,92250.0,0.801613,1.000000,124,0.862615,0.061,7.56,0.0761,24.60,91247.99,91320.0,0.0789,0.2415,15.029,2026-01-04T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +24.60
T1767417207,2026-01-05T02:46:01.304224+00:00,CLOSE,btc-daily,NO,89750.0,0.294118,0.000000,17,0.409119,0.115,1.96,0.391,-5.00,90128.04,90132.01,0.0044,0.4175,16.821,2026-01-03T22:00:00+00:00,daily_5pm,close_type=LOSS | PnL: -5.00
T1767418076,2026-01-05T02:46:32.168944+00:00,CLOSE,btc-daily,NO,89250.0,0.138056,0.000000,36,0.320782,0.1827,6.58,1.3236,-4.97,90005.99,90009.77,0.0042,0.4171,16.541,2026-01-03T22:00:00+00:00,daily_5pm,close_type=LOSS | PnL: -4.97
T1767418604,2026-01-05T02:47:01.258354+00:00,CLOSE,btc-daily,NO,88750.0,0.053514,0.000000,37,0.223707,0.1702,6.3,3.1804,-1.98,89977.24,90009.77,0.0361,0.4171,16.462,2026-01-03T22:00:00+00:00,daily_5pm,close_type=LOSS | PnL: -1.98
T1767549967,2026-01-05T02:48:56.910330+00:00,CLOSE,btc-hourly-2pm,YES,91500.0,0.094049,0.000000,531,0.162422,0.0684,36.31,0.727,-49.94,91276.99,91277.0,0.0,0.2426,0.915,2026-01-04T19:00:00+00:00,hourly,close_type=LOSS | PnL: -49.94
T1767567013,2026-01-05T02:49:47.255257+00:00,CLOSE,btc-hourly-6pm,YES,91250.0,0.190344,0.000000,262,0.279677,0.0893,23.41,0.4693,-49.87,91189.77,91208.02,0.02,0.2549,0.172,2026-01-04T23:00:00+00:00,hourly,close_type=LOSS | PnL: -49.87
T1767576305,2026-01-05T02:50:05.897058+00:00,CLOSE,btc-hourly-9pm,NO,93000.0,0.656207,1.000000,29,0.736131,0.0799,2.32,0.1218,9.97,92870.19,92741.77,0.1385,0.2698,0.589,2026-01-05T02:00:00+00:00,hourly,close_type=WIN | PnL: +9.97
T1767581746,2026-01-05T02:55:46.538455+00:00,OPEN,btc-hourly-10pm,YES,93000.0,0.39681818181818185,,22,0.594609,0.1978,4.35,0.4984,,93019.39,92933.78,0.0921,0.2857,0.081,2026-01-05T03:00:00+00:00,hourly,
T1767581746,2026-01-05T03:01:01.076702+00:00,CLOSE,btc-hourly-10pm,YES,93000.0,0.396818,0.207700,22,0.594609,0.1978,4.35,0.4984,-4.16,93019.39,92933.78,0.0921,0.2857,0.081,2026-01-05T03:00:00+00:00,hourly,close_type=CASHOUT | exit_price=0.207700 | PnL: -4.16
T1767582750,2026-01-05T03:12:30.355982+00:00,OPEN,btc-hourly-11pm,NO,93250.0,0.8496666666666666,,30,0.886798,0.0371,1.11,0.0437,,92939.49,92948.0,0.0092,0.2875,0.806,2026-01-05T04:00:00+00:00,hourly,
T1767586260,2026-01-05T04:11:00.523279+00:00,OPEN,btc-hourly-12am,YES,93000.0,0.18000000000000002,,27,0.246104,0.0661,1.78,0.3672,,92820.76,92803.97,0.0181,0.2885,0.831,2026-01-05T05:00:00+00:00,hourly,paper
